0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.335620,0.394002,0.423971,0.436852,0.442532,0.442958,0.444193,0.449843,0.443861,0.000010,0.129921,0.132699,0.128848,0.122133,0.117255,0.109147,0.117243,0.114169,0.000010,0.255253,0.244591,0.253531,0.252627,0.251722,0.126825,0.127483,0.134805,0.128571,0.000010
0.000010,0.729254,0.761505,0.760403,0.686273,0.705024,0.699199,0.642215,0.557178,0.554088,0.000010,0.437358,0.177702,0.129219,0.129899,0.123700,0.122990,0.126844,0.172918,0.000010,0.270510,0.266902,0.235086,0.248362,0.250235,0.132863,0.138066,0.139163,0.137869,0.000010
0.000010,0.634505,0.724930,0.756026,0.738260,0.682158,0.681439,0.659107,0.669191,0.674817,0.000010,0.433910,0.400417,0.133512,0.132244,0.131353,0.133140,0.175654,0.201122,0.259776,0.234144,0.226660,0.217118,0.230179,0.234930,0.135950,0.134484,0.136524,0.117176,0.000010
0.000010,0.606738,0.637800,0.730352,0.767653,0.727304,0.668758,0.690268,0.719729,0.711699,0.000010,0.431701,0.399012,0.136456,0.133327,0.136413,0.137016,0.202611,0.258225,0.238489,0.204720,0.224371,0.224454,0.199001,0.215432,0.132088,0.130337,0.117480,0.108639,0.000010
0.000010,0.621942,0.622942,0.709332,0.762210,0.749252,0.703707,0.722119,0.730322,0.722491,0.000010,0.447409,0.437461,0.390641,0.397737,0.233917,0.231705,0.263423,0.270184,0.000010,0.237703,0.238954,0.225153,0.213827,0.205794,0.135856,0.115339,0.094718,0.088180,0.000010
0.000010,0.593318,0.633566,0.706238,0.761711,0.741049,0.696510,0.715648,0.725802,0.678468,0.000010,0.426971,0.444422,0.420924,0.425297,0.264906,0.259630,0.271948,0.254715,0.000010,0.222156,0.235258,0.219963,0.218883,0.226167,0.165513,0.158016,0.105193,0.080754,0.000010
0.000010,0.000010,0.000010,0.733023,0.757895,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.210531,0.164817,0.000010,0.000010,0.000010
0.000010,0.791838,0.808615,0.757359,0.716883,0.752666,0.676803,0.632200,0.556350,0.375383,0.320195,0.312066,0.271643,0.256062,0.270492,0.304867,0.302200,0.257111,0.220486,0.186620,0.199250,0.215575,0.233431,0.229265,0.236986,0.208192,0.197316,0.205561,0.210046,0.000010
0.000010,0.809137,0.821062,0.806320,0.777306,0.762364,0.754194,0.661625,0.540950,0.392190,0.320770,0.305281,0.301380,0.278471,0.295302,0.312636,0.309481,0.295993,0.224501,0.201241,0.215862,0.239684,0.236860,0.234575,0.219138,0.204477,0.193693,0.224181,0.221432,0.000010
0.000010,0.799834,0.805015,0.808469,0.839808,0.818977,0.786505,0.760297,0.658026,0.450064,0.318661,0.294655,0.271973,0.311334,0.310345,0.303479,0.302444,0.275616,0.237308,0.220256,0.243176,0.247313,0.237045,0.225284,0.225215,0.220285,0.219061,0.229609,0.229274,0.000010
0.000010,0.692739,0.788032,0.804085,0.784540,0.812105,0.793048,0.774721,0.703487,0.421588,0.311464,0.333036,0.339415,0.347308,0.301565,0.285167,0.282640,0.266560,0.232503,0.229503,0.240389,0.237799,0.229365,0.218434,0.217418,0.217071,0.215746,0.224806,0.213247,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.509870,0.516503,0.000010,0.000010,0.000010,0.254038,0.282738,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.919059,0.934502,0.917518,0.907908,0.876283,0.764629,0.701143,0.703898,0.785481,0.751672,0.696724,0.624779,0.617670,0.000010,0.197552,0.228492,0.247823,0.279217,0.228160,0.224700,0.242115,0.270560,0.274132,0.279489,0.268254,0.263660,0.260303,0.229965,0.000010
0.000010,0.949420,0.945826,0.908534,0.911538,0.898233,0.862046,0.778746,0.773886,0.811429,0.819721,0.767161,0.698440,0.655173,0.000010,0.186058,0.201970,0.232463,0.263596,0.284172,0.249953,0.260618,0.275758,0.281143,0.271768,0.272864,0.275826,0.268825,0.255316,0.000010
0.000010,0.958180,0.945660,0.871695,0.817294,0.858559,0.850444,0.812455,0.787721,0.812268,0.827272,0.804633,0.711443,0.657711,0.000010,0.179720,0.180483,0.188595,0.270097,0.280621,0.271730,0.245474,0.282106,0.275121,0.272539,0.258778,0.275040,0.282630,0.266713,0.000010
0.000010,0.958601,0.944901,0.804049,0.784443,0.803266,0.833409,0.786726,0.795076,0.825475,0.815866,0.759326,0.709002,0.663330,0.000010,0.172032,0.156733,0.155671,0.248056,0.279676,0.251778,0.257150,0.258941,0.282966,0.272911,0.277969,0.279975,0.278404,0.275600,0.000010
0.000010,0.934794,0.907036,0.745753,0.759803,0.796042,0.819497,0.836622,0.832003,0.837012,0.806037,0.727969,0.666106,0.640264,0.000010,0.182443,0.173911,0.143821,0.220036,0.263698,0.268590,0.245856,0.272605,0.243556,0.283445,0.285579,0.276862,0.268951,0.264574,0.000010
0.000010,0.872274,0.824783,0.713172,0.720476,0.766320,0.804468,0.821621,0.835079,0.809864,0.781573,0.635096,0.599311,0.583607,0.000010,0.171329,0.181548,0.169332,0.197917,0.220607,0.254785,0.265119,0.217242,0.197678,0.229941,0.268643,0.258085,0.245791,0.234818,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010